DepartureStation,ArrivalStation,Capacity,Weekend,Month,Hour,Duration,Passengers
AT,AK,240,0,1,19,3.25,203.0
AW,AK,240,1,2,12,3.42,171.0
AW,AK,240,0,7,18,3.33,240.0
AW,AK,220,0,5,12,3.33,194.0
AW,AK,240,0,9,16,3.42,200.0
AW,AK,240,0,2,12,3.42,203.0
AW,AK,240,0,3,6,3.42,216.0
BA,AK,240,0,6,8,3.17,238.0
AW,AK,240,0,7,6,3.33,240.0
AW,AK,220,1,7,16,3.33,205.0
BM,AK,240,1,6,8,6.42,216.0
AT,AK,240,1,2,12,3.25,197.0
AT,AK,220,1,2,6,3.25,205.0
BM,AK,240,0,10,8,6.33,154.0
AT,AK,240,1,2,6,3.25,200.0
AT,AK,240,1,2,12,3.25,178.0
AT,AK,220,1,1,14,3.25,177.0
AW,AK,240,0,1,9,3.42,190.0
AT,AK,240,0,1,19,3.25,228.0
AT,AK,240,1,9,13,3.42,240.0
AL,AK,220,0,10,8,4.08,220.0
AT,AK,220,0,1,6,3.25,219.0
AW,AK,240,1,10,6,3.42,225.0
AF,AK,236,0,10,8,4.33,230.0
BM,AK,240,0,11,7,7.33,187.0
AL,AK,220,0,10,8,4.08,217.0
AW,AK,240,0,10,8,3.42,205.0
AT,AK,240,1,8,10,3.42,240.0
AD,AK,220,1,6,14,3.58,187.0
AF,AK,240,1,9,8,4.42,200.0
BM,AK,240,0,9,8,6.58,181.0
AF,AK,236,0,10,8,4.33,196.0
AW,AK,220,0,5,11,3.33,185.0
AW,AK,240,0,4,12,3.42,231.0
AW,AK,240,1,4,9,3.42,195.0
AW,AK,240,0,1,9,3.42,174.0
AW,AK,220,1,6,10,3.42,217.0
AW,AK,240,1,4,13,3.42,210.0
AW,AK,220,0,5,9,3.33,199.0
AW,AK,240,0,7,6,3.33,240.0
AT,AK,240,0,6,17,3.42,213.0
AL,AK,240,0,7,8,4.17,213.0
BL,AK,240,1,4,16,2.75,240.0
AL,AK,240,0,5,8,4.0,193.0
AW,AK,220,1,6,9,3.33,220.0
AT,AK,220,0,4,19,3.25,162.0
BA,AK,240,1,4,8,3.33,221.0
AT,AK,220,0,4,10,3.25,188.0
AT,AK,220,0,4,10,3.25,180.0
AT,AK,240,1,4,19,3.25,240.0
AW,AK,240,1,4,11,3.42,193.0
AT,AK,220,0,12,16,3.33,207.0
AW,AK,240,0,9,8,3.42,240.0
AW,AK,240,0,2,18,3.42,137.0
AT,AK,240,1,12,19,3.33,230.0
AT,AK,220,0,3,7,3.25,220.0
AT,AK,220,0,1,12,3.25,170.0
AW,AK,240,0,1,9,3.42,202.0
AW,AK,220,0,10,16,3.33,156.0
AT,AK,220,0,9,17,3.42,218.0
BM,AK,240,1,1,7,7.42,126.0
AW,AK,220,0,7,12,3.33,204.0
AW,AK,240,0,3,12,3.42,218.0
AT,AK,220,0,7,10,3.42,220.0
AW,AK,240,0,9,8,3.42,239.0
AT,AK,240,0,9,6,3.42,240.0
BM,AK,240,1,3,8,6.42,203.0
BM,AK,240,0,6,8,6.42,209.0
AT,AK,220,0,11,17,3.33,220.0
AW,AK,240,0,3,6,3.42,223.0
AT,AK,240,1,9,13,3.42,240.0
AT,AK,240,1,7,19,3.33,238.0
AL,AK,240,0,7,8,4.17,219.0
AT,AK,236,0,3,19,3.25,226.0
AT,AK,240,1,10,17,3.33,240.0
AL,AK,240,0,4,8,4.08,232.0
AT,AK,220,0,3,14,3.25,181.0
AT,AK,220,1,1,5,3.25,174.0
AT,AK,220,0,5,13,3.25,220.0
AT,AK,240,0,3,12,3.25,189.0
AT,AK,240,1,2,14,3.25,213.0
AT,AK,240,0,9,19,3.42,239.0
AW,AK,236,1,3,9,3.42,230.0
AW,AK,240,0,11,12,3.42,197.0
BF,AK,240,1,11,7,3.33,239.0
AW,AK,240,0,10,14,3.33,240.0
AW,AK,240,0,1,18,3.42,177.0
AL,AK,236,1,2,7,4.08,190.0
AW,AK,220,0,10,6,3.42,211.0
AW,AK,236,0,10,16,3.33,235.0
AT,AK,240,1,2,10,3.25,180.0
AW,AK,240,1,7,12,3.33,240.0
BF,AK,220,0,11,7,3.33,204.0
AT,AK,240,0,2,12,3.25,211.0
AT,AK,240,0,10,19,3.33,239.0
AF,AK,240,1,10,8,4.33,167.0
AT,AK,240,1,10,19,3.33,238.0
AT,AK,240,0,2,10,3.25,208.0
AT,AK,220,0,8,12,3.42,220.0
AT,AK,240,0,8,10,3.42,240.0
AW,AK,240,0,1,12,3.42,161.0
AT,AK,220,0,1,12,3.25,196.0
AT,AK,240,0,8,10,3.42,240.0
AT,AK,240,0,1,13,3.25,224.0
AT,AK,240,0,8,10,3.42,240.0
AT,AK,240,0,5,10,3.25,240.0
AW,AK,240,0,10,6,3.42,240.0
AW,AK,220,0,12,16,3.33,157.0
AT,AK,240,0,10,19,3.33,240.0
BA,AK,240,0,4,8,3.33,237.0
AT,AK,220,0,3,14,3.25,220.0
AT,AK,240,1,1,14,3.25,237.0
AT,AK,240,0,8,10,3.42,240.0
BM,AK,240,1,4,8,6.42,145.0
BA,AK,240,0,5,7,3.25,240.0
AW,AK,240,0,4,11,3.42,181.0
AW,AK,240,0,7,8,3.33,229.0
AT,AK,220,0,3,6,3.25,184.0
AW,AK,220,0,3,18,3.42,190.0
AW,AK,240,1,10,8,3.42,240.0
AT,AK,220,0,11,12,3.33,220.0
AW,AK,240,1,12,12,3.42,160.0
BF,AK,240,0,12,7,3.33,240.0
AT,AK,220,1,9,6,3.42,220.0
AT,AK,240,1,9,6,3.42,229.0
BM,AK,240,0,3,8,6.42,184.0
BL,AK,240,0,3,16,2.75,238.0
AW,AK,240,0,6,6,3.33,233.0
AW,AK,240,1,3,18,3.42,239.0
AT,AK,240,0,11,17,3.33,225.0
AW,AK,240,1,7,16,3.33,233.0
BA,AK,240,1,5,17,3.25,223.0
BQ,AK,240,1,12,10,2.58,133.0
BM,AK,240,0,3,8,6.42,229.0
AT,AK,220,0,3,12,3.25,199.0
AW,AK,240,1,10,7,3.42,155.0
AT,AK,220,1,3,9,3.25,220.0
AT,AK,240,1,6,12,3.42,234.0
AL,AK,240,0,9,8,4.25,232.0
AW,AK,240,0,12,14,3.33,133.0
AL,AK,240,0,11,8,4.08,173.0
AT,AK,240,1,9,13,3.42,240.0
AW,AK,240,0,9,6,3.42,215.0
AW,AK,240,0,12,12,3.42,198.0
AF,AK,240,0,7,8,4.42,240.0
AT,AK,220,0,5,17,3.25,220.0
BA,AK,240,0,5,17,3.25,240.0
AT,AK,220,1,1,6,3.25,163.0
AW,AK,240,1,11,12,3.42,216.0
BM,AK,240,1,6,8,6.42,210.0
AT,AK,240,0,2,13,3.25,201.0
AW,AK,240,1,1,12,3.42,202.0
BM,AK,240,1,2,7,7.42,148.0
AW,AK,240,0,1,12,3.42,170.0
AW,AK,240,0,8,9,3.33,239.0
AT,AK,240,0,3,6,3.25,188.0
AT,AK,240,1,11,10,3.33,215.0
AT,AK,240,0,10,17,3.33,240.0
AW,AK,240,0,2,9,3.42,182.0
AT,AK,220,0,7,10,3.42,220.0
AT,AK,220,0,2,10,3.25,182.0
AT,AK,220,1,10,12,3.33,220.0
AL,AK,240,0,12,8,4.08,209.0
BM,AK,240,0,11,7,7.33,223.0
BM,AK,240,1,8,8,6.42,133.0
AT,AK,240,0,9,13,3.42,240.0
AT,AK,240,0,10,19,3.33,240.0
BQ,AK,220,0,4,16,2.67,191.0
AL,AK,240,0,4,8,4.08,150.0
AW,AK,220,0,1,6,3.42,167.0
AL,AK,240,0,9,8,4.25,235.0
AW,AK,220,1,5,18,3.33,214.0
AW,AK,240,0,5,14,3.33,169.0
AW,AK,240,0,5,9,3.33,240.0
AT,AK,240,1,4,12,3.25,238.0
BL,AK,240,1,4,16,2.75,238.0
AT,AK,240,1,4,12,3.25,240.0
BA,AK,240,1,4,8,3.33,240.0
AW,AK,220,1,1,11,3.42,113.0
AT,AK,240,0,3,19,3.25,235.0
AT,AK,240,0,1,19,3.25,221.0
AW,AK,240,1,8,8,3.33,220.0
AD,AK,240,0,8,14,3.58,147.0
AW,AK,220,1,3,9,3.42,200.0
AW,AK,240,0,1,9,3.42,180.0
AW,AK,240,0,10,16,3.33,240.0
AW,AK,240,1,7,10,3.42,240.0
AL,AK,220,1,9,8,4.25,214.0
AT,AK,240,1,9,12,3.42,236.0
AT,AK,240,1,3,12,3.25,189.0
AL,AK,220,1,6,8,4.17,191.0
AT,AK,220,1,5,12,3.25,220.0
AT,AK,220,0,9,12,3.42,220.0
AT,AK,220,0,1,19,3.25,167.0
AT,AK,240,0,4,19,3.25,240.0
AF,AK,240,0,7,8,4.42,214.0
AT,AK,220,0,2,12,3.25,161.0
AT,AK,220,0,11,10,3.33,220.0
BM,AK,220,0,2,7,7.42,127.0
AT,AK,240,0,6,19,3.33,240.0
BM,AK,220,1,12,7,7.42,126.0
AW,AK,220,0,8,12,3.33,220.0
AW,AK,220,0,1,9,3.42,188.0
AW,AK,240,1,7,12,3.33,234.0
BM,AK,220,1,12,7,7.42,152.0
AW,AK,240,1,11,12,3.42,211.0
AT,AK,240,0,9,6,3.42,240.0
AT,AK,240,0,1,14,3.25,193.0
AT,AK,240,0,12,17,3.33,231.0
AT,AK,240,0,9,12,3.42,238.0
AW,AK,220,0,1,6,3.42,187.0
AL,AK,240,1,9,8,4.25,203.0
AT,AK,240,0,12,17,3.33,240.0
AW,AK,220,0,6,8,3.33,220.0
BA,AK,240,0,7,8,3.17,225.0
AF,AK,220,1,9,8,4.42,198.0
BM,AK,240,1,6,8,6.42,240.0
AT,AK,240,1,6,12,3.42,218.0
BM,AK,220,0,6,8,6.42,195.0
AT,AK,220,1,2,19,3.25,182.0
AF,AK,240,0,11,7,5.33,175.0
AW,AK,220,0,10,16,3.33,173.0
AW,AK,240,0,6,10,3.42,199.0
AT,AK,240,0,2,6,3.25,195.0
AT,AK,220,1,2,10,3.25,179.0
AW,AK,220,0,6,12,3.33,220.0
AT,AK,220,1,2,6,3.25,220.0
AT,AK,240,1,8,12,3.42,240.0
AW,AK,220,0,6,8,3.33,220.0
AL,AK,240,0,7,8,4.17,232.0
AT,AK,220,1,4,10,3.25,126.0
AT,AK,240,0,9,13,3.42,240.0
BM,AK,220,1,4,8,6.42,147.0
AW,AK,240,0,5,9,3.33,240.0
AW,AK,220,0,4,6,3.42,217.0
BM,AK,240,0,5,8,6.33,128.0
AW,AK,240,1,4,13,3.42,240.0
AT,AK,240,0,5,12,3.25,229.0
AW,AK,240,0,12,6,3.42,179.0
AF,AK,240,0,6,8,4.42,206.0
BM,AK,220,1,4,8,6.42,129.0
AT,AK,220,0,4,12,3.25,220.0
AW,AK,220,0,4,9,3.42,220.0
AF,AK,240,1,11,7,5.33,224.0
AT,AK,240,0,7,19,3.33,240.0
AT,AK,220,1,3,6,3.25,169.0
AF,AK,236,0,11,7,5.33,145.0
AW,AK,220,1,7,16,3.33,220.0
AW,AK,240,0,10,18,3.33,240.0
AW,AK,240,1,5,6,3.33,209.0
BL,AK,240,1,3,16,2.75,203.0
AT,AK,240,0,11,17,3.33,240.0
AW,AK,240,0,10,6,3.42,219.0
BA,AK,240,1,5,17,3.25,191.0
AW,AK,240,1,5,14,3.33,184.0
AT,AK,240,1,10,17,3.33,210.0
AT,AK,240,0,1,19,3.25,188.0
AT,AK,240,0,7,19,3.33,240.0
AT,AK,240,1,11,10,3.33,240.0
BM,AK,236,0,4,8,6.42,179.0
AW,AK,220,0,6,14,3.33,220.0
AT,AK,240,1,9,19,3.42,211.0
AT,AK,240,1,8,16,3.42,237.0
AW,AK,240,0,6,10,3.42,208.0
AW,AK,220,0,5,6,3.33,220.0
AT,AK,240,1,11,17,3.33,240.0
AW,AK,240,0,3,18,3.42,223.0
AW,AK,236,0,9,9,3.42,183.0
AW,AK,220,0,3,9,3.42,220.0
AT,AK,240,0,6,10,3.42,240.0
AT,AK,240,1,1,6,3.25,206.0
AF,AK,220,0,7,8,4.42,220.0
AW,AK,240,1,9,9,3.42,227.0
BM,AK,240,0,2,7,7.42,122.0
AW,AK,240,0,6,14,3.33,200.0
BM,AK,240,1,10,8,6.33,139.0
AT,AK,240,0,4,19,3.25,240.0
AT,AK,220,0,8,19,3.33,220.0
AW,AK,240,1,8,12,3.33,233.0
AF,AK,240,1,7,8,4.42,221.0
AW,AK,236,1,8,12,3.33,229.0
AW,AK,220,0,7,8,3.33,219.0
BM,AK,240,1,6,8,6.42,218.0
AT,AK,240,1,7,17,3.42,222.0
AW,AK,240,1,5,14,3.33,202.0
AW,AK,240,1,7,16,3.33,240.0
BF,AK,240,0,12,7,3.33,177.0
AT,AK,240,0,1,13,3.25,210.0
AT,AK,220,0,1,9,3.25,213.0
AW,AK,220,1,4,18,3.42,125.0
AT,AK,220,1,12,19,3.33,215.0
AT,AK,220,1,1,10,3.25,205.0
AT,AK,240,0,4,19,3.25,215.0
AT,AK,220,0,2,14,3.25,208.0
BM,AK,240,0,2,7,7.42,129.0
AD,AK,220,0,6,14,3.58,168.0
AT,AK,240,1,9,19,3.42,220.0
AW,AK,240,1,2,12,3.42,223.0
AF,AK,220,1,6,8,4.42,219.0
AT,AK,240,1,12,12,3.33,176.0
AT,AK,240,1,10,10,3.33,240.0
BM,AK,240,1,1,7,7.42,114.0
AL,AK,220,1,8,8,4.17,211.0
AW,AK,240,0,11,9,3.42,228.0
AT,AK,240,1,1,19,3.25,214.0
AW,AK,220,1,5,12,3.33,220.0
AT,AK,220,0,5,6,3.25,219.0
AT,AK,220,1,4,9,3.25,170.0
AT,AK,220,1,6,9,3.42,220.0
AW,AK,220,1,2,9,3.42,184.0
AW,AK,220,0,8,7,3.33,192.0
AT,AK,240,1,5,10,3.25,225.0
AT,AK,240,0,10,10,3.33,240.0
AW,AK,240,1,4,12,3.42,192.0
AT,AK,240,1,4,9,3.25,189.0
AL,AK,240,0,6,8,4.17,197.0
AT,AK,220,0,1,10,3.25,220.0
AW,AK,220,1,7,16,3.33,210.0
AT,AK,220,1,3,12,3.25,153.0
AW,AK,220,0,1,11,3.42,188.0
AT,AK,240,1,3,5,3.25,239.0
AW,AK,240,0,7,10,3.42,240.0
AT,AK,240,0,3,12,3.25,182.0
AT,AK,240,0,3,12,3.25,206.0
AT,AK,236,0,1,19,3.25,208.0
AT,AK,240,1,2,19,3.25,171.0
AL,AK,240,0,5,8,4.0,166.0
BM,AK,240,1,1,7,7.42,156.0
AW,AK,240,1,12,6,3.42,205.0
AT,AK,240,0,11,17,3.33,240.0
AT,AK,240,1,1,9,3.25,240.0
BA,AK,240,1,7,8,3.17,240.0
AT,AK,240,1,9,19,3.42,239.0
AT,AK,240,0,10,17,3.33,240.0
BA,AK,240,1,4,8,3.33,223.0
AT,AK,240,0,12,19,3.33,227.0
AT,AK,240,1,2,9,3.25,179.0
AT,AK,236,0,8,12,3.42,234.0
AW,AK,220,0,6,19,3.33,220.0
AW,AK,220,0,10,16,3.33,218.0
AT,AK,236,0,8,12,3.42,236.0
AT,AK,220,0,5,12,3.25,220.0
AT,AK,220,1,1,13,3.25,192.0
AT,AK,220,1,1,5,3.25,214.0
AT,AK,220,1,1,14,3.25,147.0
AT,AK,220,0,5,6,3.25,220.0
AT,AK,220,0,5,19,3.25,220.0
AF,AK,240,1,10,8,4.33,235.0
AT,AK,220,1,5,19,3.25,220.0
AT,AK,240,0,8,12,3.42,240.0
AW,AK,220,0,9,7,3.42,220.0
AT,AK,220,0,5,10,3.25,220.0
AW,AK,240,0,11,9,3.42,168.0
AW,AK,240,0,11,12,3.42,214.0
BF,AK,240,1,12,7,3.33,222.0
AT,AK,220,0,4,19,3.25,220.0
AL,AK,240,1,7,8,4.17,236.0
AW,AK,240,0,10,10,3.42,240.0
AT,AK,240,1,10,19,3.33,240.0
BA,AK,240,1,4,8,3.33,240.0
AW,AK,240,1,6,16,3.33,240.0
BA,AK,240,0,7,8,3.17,240.0
AT,AK,220,0,4,14,3.25,220.0
AW,AK,240,0,11,14,3.33,207.0
AW,AK,240,0,9,12,3.42,232.0
BC,AK,240,1,12,15,3.17,195.0
AT,AK,240,0,3,14,3.25,209.0
AT,AK,220,1,9,17,3.42,220.0
AT,AK,220,1,12,17,3.33,220.0
AW,AK,240,0,2,9,3.42,168.0
AT,AK,240,0,12,17,3.33,224.0
AF,AK,240,0,9,8,4.42,224.0
AW,AK,240,0,3,18,3.42,240.0
AW,AK,220,0,2,6,3.42,202.0
AW,AK,240,0,7,7,3.33,216.0
BM,AK,240,1,3,8,6.42,212.0
AW,AK,240,0,9,7,3.42,193.0
AW,AK,220,0,8,16,3.33,193.0
AT,AK,240,1,6,16,3.42,188.0
BM,AK,240,0,8,8,6.42,164.0
BM,AK,240,1,3,7,7.42,137.0
AT,AK,240,0,2,19,3.25,192.0
AT,AK,240,0,1,5,3.25,218.0
AT,AK,240,0,1,14,3.25,218.0
BL,AK,240,0,4,16,2.75,240.0
BM,AK,240,0,8,8,6.42,149.0
AW,AK,240,0,12,18,3.33,167.0
AW,AK,240,1,10,9,3.42,227.0
AT,AK,220,0,4,10,3.25,220.0
AF,AK,220,1,8,8,4.42,156.0
AW,AK,240,1,10,12,3.42,235.0
AW,AK,220,1,8,16,3.33,217.0
AT,AK,240,0,6,17,3.42,240.0
AT,AK,240,1,8,19,3.33,240.0
BJ,AK,240,0,8,17,3.08,169.0
BL,AK,240,0,11,9,2.75,193.0
AT,AK,220,0,2,13,3.25,200.0
AW,AK,240,1,2,18,3.42,194.0
BM,AK,240,0,4,8,6.42,192.0
AF,AK,240,0,6,8,4.42,240.0
AT,AK,220,0,2,5,3.25,196.0
AW,AK,240,1,6,12,3.33,201.0
AL,AK,240,1,6,8,4.17,203.0
AT,AK,220,1,4,19,3.25,220.0
AW,AK,240,1,4,12,3.42,240.0
AW,AK,240,1,9,14,3.42,177.0
AW,AK,240,1,6,10,3.42,226.0
AW,AK,240,1,4,9,3.42,201.0
AW,AK,220,1,8,9,3.33,218.0
AT,AK,240,0,4,20,3.25,224.0
AT,AK,220,0,5,17,3.25,220.0
BM,AK,240,0,6,8,6.42,211.0
AW,AK,240,0,12,12,3.42,201.0
AW,AK,220,0,11,6,3.42,213.0
BM,AK,240,0,3,8,6.42,138.0
AW,AK,240,0,9,8,3.42,232.0
AT,AK,240,1,9,6,3.42,240.0
AW,AK,240,0,7,18,3.33,240.0
AW,AK,220,1,3,12,3.42,188.0
BM,AK,240,0,3,7,7.42,153.0
AW,AK,240,0,11,12,3.42,175.0
BF,AK,240,1,11,7,3.33,236.0
AW,AK,240,0,10,6,3.42,209.0
AT,AK,240,0,3,14,3.25,223.0
AW,AK,240,0,8,18,3.33,187.0
AL,AK,240,1,11,8,4.08,183.0
AT,AK,220,0,1,10,3.25,182.0
AW,AK,220,0,10,9,3.42,220.0
AT,AK,240,1,9,17,3.42,220.0
AW,AK,240,0,7,18,3.33,240.0
AT,AK,240,0,3,5,3.25,223.0
AT,AK,240,1,12,17,3.33,205.0
AW,AK,220,0,10,12,3.42,183.0
AL,AK,220,1,11,8,4.08,162.0
AW,AK,240,0,1,6,3.42,193.0
BM,AK,240,1,10,8,6.33,196.0
AW,AK,240,1,3,12,3.42,132.0
AT,AK,240,0,8,12,3.42,240.0
AW,AK,240,1,11,9,3.42,155.0
BM,AK,240,1,8,8,6.42,165.0
AT,AK,240,1,2,13,3.25,134.0
BM,AK,240,0,3,8,6.42,153.0
AT,AK,240,1,12,17,3.33,240.0
BA,AK,240,0,6,7,3.17,240.0
BM,AK,240,0,1,7,7.42,154.0
AT,AK,240,1,7,17,3.42,208.0
AL,AK,240,1,8,8,4.17,215.0
AL,AK,220,0,8,8,4.17,211.0
AW,AK,240,0,7,14,3.33,240.0
BL,AK,240,1,4,16,2.75,223.0
AT,AK,220,0,8,10,3.42,220.0
AT,AK,220,1,1,9,3.25,220.0
AT,AK,220,1,2,19,3.25,183.0
AW,AK,240,0,1,12,3.42,140.0
AT,AK,240,1,11,16,3.33,240.0
BA,AK,240,1,5,17,3.25,240.0
BM,AK,240,0,12,7,7.42,227.0
AW,AK,220,1,3,12,3.42,170.0
AL,AK,240,0,1,8,4.08,191.0
AL,AK,220,0,5,8,4.0,195.0
AW,AK,220,1,7,9,3.33,218.0
BA,AK,240,1,5,7,3.25,240.0
AW,AK,240,1,5,12,3.33,202.0
AL,AK,240,0,12,8,4.08,196.0
AT,AK,220,0,6,17,3.42,220.0
AW,AK,240,1,8,6,3.33,205.0
AT,AK,240,0,10,12,3.33,240.0
AW,AK,240,0,4,18,3.42,240.0
AW,AK,220,0,9,18,3.42,108.0
AT,AK,220,0,4,10,3.25,205.0
AW,AK,236,1,11,9,3.42,236.0
AT,AK,220,0,3,5,3.25,218.0
AT,AK,240,1,11,16,3.33,230.0
AT,AK,240,1,7,17,3.42,236.0
AT,AK,240,0,7,12,3.42,240.0
AW,AK,240,0,9,8,3.42,201.0
BF,AK,240,1,12,7,3.33,240.0
AW,AK,240,0,10,12,3.42,240.0
AW,AK,240,1,9,14,3.42,223.0
AW,AK,240,0,12,9,3.42,166.0
AW,AK,240,0,11,9,3.42,187.0
AW,AK,240,1,8,7,3.33,223.0
AT,AK,240,0,2,19,3.25,185.0
AT,AK,240,1,10,19,3.33,240.0
BA,AK,220,0,5,17,3.25,220.0
AL,AK,240,1,6,8,4.17,220.0
AL,AK,240,0,3,8,4.08,194.0
AW,AK,240,0,8,18,3.33,201.0
AT,AK,220,1,3,14,3.25,184.0
AW,AK,240,1,1,9,3.42,134.0
AW,AK,240,1,2,18,3.42,123.0
AW,AK,240,0,9,16,3.42,208.0
AF,AK,240,0,9,8,4.42,176.0
AW,AK,220,0,6,11,3.42,215.0
AF,AK,240,1,8,8,4.42,227.0
AW,AK,240,0,3,18,3.42,198.0
AT,AK,220,1,1,12,3.25,199.0
AT,AK,240,0,10,10,3.33,240.0
AF,AK,240,0,11,7,5.33,149.0
AT,AK,240,0,6,19,3.33,212.0
AT,AK,220,1,1,19,3.25,201.0
AW,AK,240,1,10,18,3.33,163.0
BM,AK,240,0,11,7,7.33,133.0
BM,AK,240,0,12,7,7.42,196.0
BM,AK,240,0,1,7,7.42,163.0
AT,AK,220,1,9,17,3.42,200.0
AF,AK,240,0,9,8,4.42,178.0
AF,AK,240,1,7,8,4.42,226.0
AW,AK,240,1,3,12,3.42,189.0
AT,AK,240,0,8,19,3.33,240.0
AL,AK,240,1,5,8,4.0,193.0
AT,AK,240,1,9,6,3.42,240.0
AT,AK,220,0,5,13,3.25,220.0
AT,AK,240,0,8,10,3.42,240.0
AW,AK,240,0,6,14,3.33,239.0
AW,AK,240,1,7,11,3.33,240.0
BM,AK,240,0,6,8,6.42,196.0
BA,AK,240,0,5,17,3.25,182.0
AW,AK,220,1,5,10,3.33,220.0
AW,AK,220,1,4,19,3.42,167.0
AW,AK,240,0,10,9,3.42,240.0
AT,AK,240,0,4,12,3.25,240.0
AW,AK,240,1,4,12,3.42,203.0
AT,AK,220,0,4,6,3.25,120.0
BM,AK,240,0,7,8,6.42,202.0
AW,AK,240,0,12,16,3.33,219.0
AT,AK,220,0,8,10,3.42,220.0
BM,AK,240,0,1,7,7.42,127.0
AW,AK,240,1,3,18,3.42,185.0
AL,AK,240,0,9,8,4.25,204.0
AL,AK,236,0,8,8,4.17,219.0
AT,AK,240,0,12,17,3.33,240.0
AW,AK,220,0,7,16,3.33,200.0
AF,AK,240,0,9,8,4.42,211.0
AW,AK,240,1,9,6,3.42,210.0
BF,AK,240,1,12,7,3.33,240.0
AT,AK,220,0,1,12,3.25,198.0
AT,AK,220,0,2,12,3.25,211.0
AT,AK,240,0,12,19,3.33,234.0
AW,AK,240,0,9,8,3.42,240.0
AW,AK,240,1,6,19,3.33,232.0
AW,AK,240,0,7,12,3.33,240.0
BM,AK,240,0,2,7,7.42,142.0
AW,AK,240,1,5,11,3.33,231.0
AT,AK,240,0,10,19,3.33,240.0
AT,AK,240,0,2,19,3.25,185.0
AW,AK,240,1,12,9,3.42,221.0
AT,AK,220,0,3,7,3.25,214.0
AW,AK,240,1,7,16,3.33,222.0
BJ,AK,240,1,8,15,3.08,236.0
AW,AK,240,1,6,20,3.33,181.0
AW,AK,240,1,11,18,3.33,240.0
AW,AK,220,1,10,6,3.42,220.0
AT,AK,240,1,11,16,3.33,240.0
AW,AK,220,1,7,9,3.33,220.0
AT,AK,220,0,3,12,3.25,210.0
AW,AK,240,1,4,9,3.42,216.0
AL,AK,240,0,8,8,4.17,223.0
AW,AK,240,1,6,14,3.33,240.0
AT,AK,240,0,7,10,3.42,215.0
AT,AK,240,1,10,12,3.33,240.0
AW,AK,240,0,7,11,3.42,231.0
AW,AK,240,0,8,8,3.33,230.0
AL,AK,240,0,11,8,4.08,205.0
BM,AK,220,0,5,8,6.33,121.0
AF,AK,220,1,7,8,4.42,213.0
BL,AK,240,0,5,16,2.67,223.0
AT,AK,220,1,5,13,3.25,220.0
AT,AK,220,1,5,6,3.25,211.0
AT,AK,240,0,1,6,3.25,239.0
AT,AK,240,0,5,12,3.25,240.0
AW,AK,240,0,4,6,3.42,230.0
AW,AK,240,0,6,9,3.33,219.0
AT,AK,220,1,4,14,3.25,220.0
BM,AK,240,1,3,8,6.42,226.0
AW,AK,240,1,3,12,3.42,240.0
AT,AK,240,1,1,6,3.25,193.0
AT,AK,220,1,3,6,3.25,161.0
AW,AK,240,1,3,9,3.42,215.0
AT,AK,240,0,9,16,3.42,240.0
AT,AK,240,1,10,12,3.33,240.0
AT,AK,240,0,2,12,3.25,240.0
AT,AK,220,1,3,10,3.25,200.0
AT,AK,240,0,10,17,3.33,240.0
AT,AK,240,0,1,19,3.25,218.0
AW,AK,220,0,8,18,3.33,197.0
AD,AK,220,0,12,14,3.5,147.0
AF,AK,236,1,11,7,5.33,205.0
AT,AK,220,0,3,19,3.25,220.0
AW,AK,236,0,9,10,3.42,225.0
AF,AK,240,0,11,7,5.33,212.0
AW,AK,240,1,1,6,3.42,216.0
AT,AK,240,0,8,17,3.42,240.0
AW,AK,240,0,12,16,3.33,173.0
AW,AK,240,0,8,16,3.33,198.0
AW,AK,220,1,5,18,3.33,186.0
AT,AK,236,0,1,6,3.25,220.0
BQ,AK,220,0,5,16,2.58,208.0
AW,AK,220,1,10,10,3.42,189.0
AT,AK,240,0,6,10,3.42,240.0
BM,AK,240,0,3,8,6.42,149.0
AW,AK,240,0,6,16,3.33,237.0
AW,AK,240,1,8,16,3.33,217.0
AW,AK,236,1,11,7,3.42,226.0
AT,AK,240,0,11,10,3.33,173.0
BM,AK,240,0,7,8,6.42,191.0
AW,AK,240,0,12,18,3.33,179.0
AT,AK,220,0,12,12,3.33,217.0
AW,AK,220,1,8,16,3.33,185.0
AW,AK,240,0,12,9,3.42,240.0
AL,AK,240,0,10,8,4.08,203.0
AW,AK,240,1,6,14,3.33,240.0
AW,AK,236,1,1,12,3.42,116.0
AT,AK,220,0,2,10,3.25,203.0
AT,AK,220,1,7,10,3.42,220.0
AT,AK,240,0,7,17,3.42,240.0
AW,AK,240,0,6,15,3.33,224.0
AT,AK,220,1,4,10,3.25,220.0
BM,AK,240,0,6,8,6.42,208.0
AT,AK,240,0,6,12,3.42,233.0
AT,AK,240,1,8,12,3.42,239.0
AW,AK,240,0,4,9,3.42,240.0
AW,AK,240,0,5,11,3.33,200.0
AL,AK,236,0,8,8,4.17,227.0
AT,AK,240,1,4,10,3.25,180.0
AW,AK,240,0,7,6,3.33,232.0
AW,AK,240,1,3,6,3.42,177.0
AT,AK,240,1,2,19,3.25,207.0
AT,AK,240,0,10,19,3.33,240.0
AW,AK,240,0,10,12,3.42,240.0
AT,AK,240,0,3,10,3.25,229.0
BM,AK,240,1,7,8,6.42,199.0
AT,AK,240,0,2,13,3.25,185.0
AW,AK,240,0,7,16,3.33,240.0
