DepartureStation,ArrivalStation,Capacity,Weekend,Month,Hour,Duration,Passengers
AP,AO,186,1,8,20,3.07,152.0
AR,AO,186,0,5,15,2.67,122.0
AW,AO,186,1,6,8,1.42,184.0
AT,AO,186,0,5,8,1.33,186.0
AP,AO,180,0,12,8,3.08,159.0
BM,AO,186,0,6,0,4.0,152.0
BD,AO,186,0,9,15,0.92,146.0
AP,AO,186,1,8,8,3.08,138.0
AP,AO,186,0,10,20,3.08,153.0
BM,AO,186,0,10,10,3.83,132.0
AT,AO,186,0,8,18,1.42,186.0
BH,AO,186,0,8,7,2.5,152.0
AK,AO,180,1,12,16,1.92,143.0
BD,AO,186,0,9,22,0.92,129.0
AT,AO,186,0,11,8,1.42,186.0
BD,AO,186,0,4,12,0.92,129.0
AW,AO,186,0,4,8,1.5,164.0
BM,AO,186,1,5,1,3.83,184.0
AK,AO,180,0,7,17,2.0,180.0
BC,AO,186,1,6,12,1.33,146.0
BM,AO,186,1,4,6,3.92,142.0
BL,AO,186,0,6,18,2.08,186.0
AT,AO,186,1,4,18,1.33,186.0
AW,AO,186,0,5,19,1.5,185.0
AF,AO,180,1,7,9,2.17,176.0
BM,AO,180,1,5,1,3.83,145.0
BM,AO,186,0,4,6,3.92,159.0
AW,AO,186,0,4,16,1.5,172.0
AT,AO,186,0,11,8,1.42,180.0
AU,AO,186,0,7,13,2.5,168.0
BL,AO,186,1,6,11,2.08,176.0
AP,AO,180,0,3,12,3.08,127.0
BP,AO,186,1,10,22,1.58,144.0
AW,AO,186,1,11,8,1.5,170.0
BC,AO,186,1,1,12,1.33,185.0
AF,AO,186,1,10,20,2.17,179.0
AF,AO,180,0,6,9,2.17,137.0
BG,AO,186,0,9,9,0.58,134.0
BM,AO,186,1,4,2,3.92,186.0
BM,AO,186,0,1,1,4.92,165.0
BH,AO,180,0,10,7,2.5,178.0
BQ,AO,186,0,6,8,2.0,186.0
BM,AO,186,0,1,0,4.92,185.0
BL,AO,186,0,12,13,2.08,184.0
AW,AO,186,0,2,19,1.5,136.0
BM,AO,186,0,10,5,3.92,186.0
BM,AO,186,1,3,18,4.92,159.0
BD,AO,186,0,10,17,0.92,135.0
BP,AO,186,0,10,8,1.58,164.0
BM,AO,180,0,11,17,4.83,179.0
AP,AO,186,1,7,16,3.08,186.0
BM,AO,186,0,1,6,4.92,153.0
BP,AO,186,0,6,8,1.58,172.0
BH,AO,186,0,5,11,2.5,186.0
AT,AO,186,1,10,18,1.33,186.0
AL,AO,186,0,2,16,1.75,173.0
BP,AO,186,1,12,8,1.58,166.0
BC,AO,186,0,1,12,1.33,157.0
BM,AO,186,0,9,6,4.0,122.0
AK,AO,186,0,9,15,1.83,159.0
AW,AO,186,0,12,8,1.5,162.0
AT,AO,180,0,9,13,1.33,180.0
BM,AO,186,0,10,10,3.83,152.0
BQ,AO,186,0,4,19,2.0,183.0
BP,AO,186,0,1,8,1.58,186.0
AT,AO,186,0,7,13,1.42,168.0
AK,AO,180,1,3,17,2.0,171.0
AU,AO,186,1,2,18,2.5,184.0
AW,AO,186,1,4,19,1.5,186.0
BH,AO,186,0,6,11,2.5,186.0
BL,AO,186,1,10,13,2.08,186.0
AP,AO,186,1,9,20,3.08,186.0
BM,AO,186,0,7,19,4.0,130.0
BP,AO,186,1,8,16,1.58,170.0
BD,AO,186,0,6,12,1.0,110.0
AW,AO,186,0,12,19,1.5,161.0
BM,AO,186,0,3,6,4.92,116.0
AU,AO,180,0,2,9,2.5,180.0
AT,AO,186,1,7,18,1.42,170.0
BM,AO,186,0,2,19,4.92,120.0
BM,AO,180,0,12,9,4.92,180.0
BQ,AO,186,1,9,8,2.0,171.0
BM,AO,186,0,3,1,4.92,101.0
AT,AO,180,1,12,22,1.33,180.0
BM,AO,180,0,8,19,4.0,151.0
BQ,AO,180,0,11,9,2.0,128.0
AT,AO,186,1,3,13,1.33,186.0
AF,AO,180,1,8,9,2.17,171.0
BA,AO,186,1,12,16,1.25,153.0
BL,AO,180,0,12,9,2.08,175.0
BD,AO,186,1,7,15,1.0,147.0
AP,AO,186,1,6,20,3.08,186.0
BQ,AO,186,0,6,8,2.0,186.0
BM,AO,186,1,8,18,4.0,130.0
AK,AO,186,0,11,21,1.75,186.0
AT,AO,180,1,12,17,1.33,171.0
BL,AO,180,1,1,14,2.08,180.0
AF,AO,186,1,12,8,3.17,186.0
AW,AO,186,1,1,19,1.5,136.0
AT,AO,186,0,5,8,1.33,186.0
BM,AO,186,1,6,19,4.0,152.0
AT,AO,186,0,11,18,1.33,175.0
BP,AO,186,0,10,8,1.58,185.0
AT,AO,186,0,2,22,1.32,186.0
BH,AO,186,1,4,7,2.5,186.0
BC,AO,186,1,6,12,1.33,168.0
BG,AO,186,0,11,12,1.67,125.0
AT,AO,186,1,12,18,1.33,156.0
AT,AO,186,1,7,13,1.42,177.0
AT,AO,186,0,6,6,1.42,186.0
BM,AO,186,1,10,6,3.92,186.0
BM,AO,186,1,10,0,3.92,178.0
BC,AO,186,1,9,12,1.33,186.0
AP,AO,186,0,4,13,3.08,186.0
BD,AO,180,0,6,18,1.0,141.0
BQ,AO,186,1,5,13,2.08,186.0
BM,AO,186,1,10,18,3.83,165.0
BP,AO,186,0,4,8,1.58,185.0
BC,AO,186,0,8,7,1.33,160.0
AK,AO,180,1,11,16,1.92,180.0
AT,AO,186,1,10,8,1.42,182.0
AT,AO,180,0,7,13,1.42,173.0
BM,AO,186,0,8,18,4.0,147.0
AT,AO,186,1,1,18,1.33,181.0
AT,AO,180,1,12,8,1.42,180.0
BM,AO,180,1,8,20,3.98,141.0
BP,AO,180,1,8,12,1.58,179.0
AW,AO,186,0,7,6,1.42,149.0
BM,AO,180,1,9,0,4.0,180.0
BG,AO,180,0,9,9,0.58,136.0
AT,AO,180,0,8,8,1.42,180.0
BD,AO,186,1,11,15,0.92,143.0
BD,AO,186,0,6,12,1.0,139.0
AT,AO,186,0,6,22,1.4,179.0
BM,AO,186,1,11,12,4.83,167.0
BH,AO,186,0,4,21,2.5,132.0
BC,AO,186,1,10,14,1.33,178.0
AK,AO,186,0,10,21,1.75,181.0
BM,AO,186,0,1,19,4.92,168.0
BD,AO,186,1,4,12,0.92,172.0
BD,AO,180,0,8,9,1.0,118.0
AT,AO,186,0,4,18,1.33,186.0
BQ,AO,186,1,7,13,2.0,186.0
AT,AO,186,1,6,8,1.42,172.0
BH,AO,186,0,12,15,2.5,127.0
AP,AO,186,1,5,16,3.08,136.0
AK,AO,186,1,6,17,2.0,177.0
AT,AO,186,1,5,8,1.33,186.0
AU,AO,186,1,5,18,2.58,186.0
BG,AO,186,0,4,9,0.67,121.0
AP,AO,186,0,4,20,3.08,145.0
BG,AO,186,0,4,9,0.67,118.0
AT,AO,180,1,4,22,1.33,178.0
AU,AO,186,0,4,14,2.5,186.0
AK,AO,186,0,4,15,2.0,186.0
AL,AO,180,0,4,9,1.75,97.0
AT,AO,186,0,4,22,1.33,186.0
BM,AO,186,0,4,12,3.92,157.0
AT,AO,180,1,7,22,1.4,180.0
AW,AO,186,0,12,19,1.5,186.0
AT,AO,186,0,7,18,1.42,159.0
AF,AO,180,1,3,8,3.17,147.0
BM,AO,186,1,5,2,3.83,166.0
AK,AO,180,1,3,17,2.0,169.0
AW,AO,186,0,12,22,1.5,103.0
BM,AO,186,0,8,18,4.0,133.0
BH,AO,186,0,2,11,2.5,123.0
BH,AO,186,0,9,17,2.5,186.0
BM,AO,180,0,7,20,3.98,180.0
AT,AO,180,0,6,13,1.42,180.0
AW,AO,186,0,9,19,1.42,186.0
AR,AO,186,1,8,17,2.67,128.0
AK,AO,186,0,7,10,2.0,186.0
AW,AO,186,0,3,19,1.5,184.0
BM,AO,186,1,3,23,4.92,155.0
AT,AO,186,1,10,18,1.33,186.0
BM,AO,186,0,10,6,3.92,186.0
BH,AO,186,1,10,7,2.5,183.0
BM,AO,186,0,6,20,3.98,137.0
AT,AO,186,0,1,18,1.33,181.0
AR,AO,180,1,3,15,2.58,168.0
BM,AO,186,0,10,13,3.83,165.0
AK,AO,186,1,7,10,2.0,181.0
BQ,AO,186,0,4,13,2.0,186.0
AW,AO,186,0,2,19,1.5,132.0
BM,AO,186,1,11,19,4.83,160.0
AT,AO,186,1,10,8,1.42,164.0
BP,AO,186,1,8,12,1.58,156.0
AW,AO,186,0,2,8,1.5,140.0
BM,AO,186,1,5,0,3.83,169.0
BQ,AO,186,0,5,13,2.08,170.0
AF,AO,186,0,10,20,2.17,181.0
AT,AO,186,1,12,8,1.42,186.0
AK,AO,180,0,10,10,1.92,180.0
BD,AO,186,0,1,17,0.92,186.0
BQ,AO,186,0,4,8,2.0,186.0
AT,AO,180,0,6,18,1.42,180.0
AK,AO,186,0,1,17,2.0,161.0
AP,AO,180,0,11,8,3.08,180.0
AR,AO,186,1,7,14,2.67,181.0
BP,AO,186,0,11,8,1.58,179.0
BG,AO,180,1,11,13,0.67,133.0
AT,AO,186,1,11,13,1.33,186.0
BH,AO,186,0,2,7,2.5,153.0
AK,AO,186,1,10,21,1.75,186.0
AR,AO,186,1,12,13,2.58,145.0
BM,AO,186,1,2,0,4.92,186.0
AT,AO,186,1,3,8,1.33,186.0
BD,AO,186,0,3,13,0.92,126.0
AK,AO,186,0,6,10,2.0,166.0
BM,AO,186,0,12,19,4.92,184.0
BD,AO,186,1,8,23,0.98,161.0
BL,AO,186,0,8,18,2.08,186.0
AF,AO,186,1,10,20,2.17,135.0
AK,AO,186,0,11,10,1.92,186.0
BC,AO,186,0,1,12,1.33,145.0
AT,AO,186,0,3,22,1.33,185.0
BM,AO,186,0,10,0,3.92,133.0
AT,AO,186,0,2,6,1.33,164.0
AT,AO,180,0,1,6,1.33,155.0
BH,AO,186,0,2,7,2.5,145.0
AF,AO,186,0,9,9,2.17,176.0
BM,AO,186,1,2,11,4.92,160.0
AK,AO,186,0,9,17,1.83,184.0
BM,AO,186,0,10,13,3.83,161.0
AT,AO,186,0,10,8,1.42,186.0
AP,AO,186,0,9,20,3.08,137.0
AW,AO,186,0,12,8,1.5,168.0
AT,AO,186,0,11,18,1.33,184.0
BM,AO,186,0,11,17,4.83,170.0
BH,AO,180,1,9,13,2.5,180.0
BM,AO,186,0,9,20,3.98,138.0
AK,AO,186,0,2,17,2.0,132.0
AK,AO,186,1,5,17,2.0,186.0
AT,AO,186,1,7,8,1.42,186.0
AR,AO,186,1,2,15,2.58,168.0
BQ,AO,186,1,12,15,2.0,179.0
BM,AO,186,1,9,20,3.98,135.0
AU,AO,180,0,2,12,2.5,180.0
AW,AO,186,1,12,22,1.5,147.0
AR,AO,186,1,10,13,2.58,175.0
AT,AO,186,1,2,13,1.33,186.0
BM,AO,186,1,1,6,4.92,164.0
AT,AO,186,0,2,8,1.33,186.0
AT,AO,180,1,7,8,1.42,173.0
BM,AO,186,1,11,17,4.83,183.0
BQ,AO,186,0,10,19,2.0,117.0
AW,AO,186,1,7,8,1.42,184.0
BM,AO,186,0,12,6,4.92,186.0
AK,AO,186,1,10,16,1.92,186.0
BM,AO,180,1,5,2,3.83,180.0
BM,AO,186,1,10,20,3.83,142.0
AK,AO,186,1,9,15,1.83,176.0
AF,AO,186,0,9,9,2.17,168.0
AW,AO,186,1,8,19,1.42,159.0
AT,AO,186,0,10,22,1.33,186.0
BD,AO,186,0,9,15,0.92,186.0
AR,AO,186,1,6,10,2.67,148.0
BH,AO,186,1,1,8,2.5,144.0
BG,AO,186,0,12,8,1.67,138.0
BD,AO,186,0,1,13,0.92,155.0
BM,AO,180,1,7,20,3.98,159.0
BC,AO,180,0,12,14,1.33,165.0
BP,AO,186,1,10,8,1.58,158.0
AT,AO,186,1,9,8,1.33,169.0
BT,AO,180,1,12,10,1.92,169.0
AT,AO,186,1,11,22,1.33,186.0
AW,AO,186,0,5,11,1.5,178.0
BD,AO,186,1,12,18,0.92,131.0
AT,AO,186,1,9,13,1.33,186.0
BH,AO,186,1,7,7,2.5,186.0
BD,AO,186,1,6,15,1.0,149.0
BM,AO,186,1,5,6,3.83,174.0
AL,AO,180,1,4,16,1.75,157.0
AP,AO,186,1,6,20,3.08,181.0
BG,AO,186,1,6,9,0.5,178.0
AK,AO,186,1,7,15,2.0,171.0
AT,AO,180,0,7,8,1.42,180.0
AT,AO,186,0,9,18,1.33,186.0
AT,AO,186,0,8,22,1.4,185.0
AT,AO,180,0,1,13,1.33,153.0
BD,AO,186,0,6,15,1.0,160.0
AT,AO,180,1,11,22,1.33,180.0
AF,AO,186,0,8,9,2.17,164.0
AK,AO,186,0,9,17,1.83,176.0
AT,AO,180,1,4,13,1.33,180.0
AT,AO,186,0,9,8,1.33,186.0
AT,AO,186,0,8,8,1.42,186.0
AW,AO,186,0,6,8,1.42,172.0
BM,AO,186,0,4,20,3.92,158.0
AK,AO,186,1,8,15,2.0,181.0
AW,AO,180,0,4,11,1.5,153.0
AT,AO,186,0,6,22,1.4,186.0
BM,AO,186,0,5,1,3.83,112.0
BD,AO,186,0,10,12,0.92,170.0
BP,AO,180,1,4,12,1.58,180.0
BH,AO,186,0,6,10,2.5,158.0
AW,AO,186,1,5,6,1.5,186.0
AW,AO,186,1,5,8,1.5,186.0
BM,AO,186,0,6,18,4.0,183.0
BG,AO,186,1,4,9,0.67,110.0
BP,AO,186,0,4,8,1.58,186.0
BM,AO,186,1,4,6,3.92,141.0
AK,AO,186,1,5,12,2.0,186.0
BM,AO,186,0,6,19,4.0,155.0
BC,AO,180,0,7,7,1.33,173.0
BH,AO,186,0,4,21,2.5,186.0
AK,AO,186,0,5,17,2.0,165.0
AW,AO,180,0,5,11,1.5,180.0
BM,AO,186,1,5,1,3.83,149.0
AK,AO,186,0,4,15,2.0,150.0
BH,AO,186,0,4,14,2.5,166.0
BL,AO,186,0,4,21,2.08,186.0
BM,AO,186,0,4,6,3.92,127.0
BM,AO,186,1,4,0,3.92,186.0
AT,AO,180,0,6,13,1.42,180.0
AT,AO,186,1,7,22,1.42,152.0
BM,AO,186,0,8,18,4.0,130.0
BM,AO,186,1,3,1,3.92,141.0
BL,AO,180,0,9,9,2.0,179.0
AT,AO,186,0,9,13,1.33,186.0
BD,AO,186,0,3,12,0.92,105.0
AT,AO,186,1,6,8,1.42,186.0
BM,AO,186,1,1,0,4.92,137.0
BH,AO,180,1,1,13,2.5,132.0
BH,AO,186,0,7,18,2.5,153.0
BG,AO,180,0,11,14,1.67,122.0
AT,AO,186,0,1,8,1.33,186.0
BQ,AO,186,1,9,8,2.0,175.0
BD,AO,186,1,3,17,0.92,121.0
AT,AO,186,1,3,18,1.33,174.0
AK,AO,186,0,6,15,2.0,158.0
BM,AO,186,0,6,18,4.0,185.0
AW,AO,186,0,7,19,1.42,186.0
BD,AO,180,1,11,18,0.92,149.0
BM,AO,180,0,8,1,4.0,124.0
AT,AO,186,0,1,18,1.33,178.0
BH,AO,186,0,7,7,2.5,186.0
AT,AO,186,0,9,8,1.33,186.0
BQ,AO,180,0,3,9,2.0,179.0
AK,AO,186,0,1,17,2.0,138.0
BM,AO,186,0,5,2,3.83,134.0
BP,AO,186,0,1,12,1.58,186.0
BL,AO,186,0,1,13,2.08,186.0
BM,AO,186,0,2,0,4.92,159.0
AW,AO,186,1,12,19,1.5,186.0
BM,AO,186,1,3,1,3.92,186.0
AT,AO,186,1,7,22,1.4,180.0
AU,AO,186,1,9,18,2.42,178.0
BH,AO,186,1,12,14,2.5,154.0
AK,AO,186,1,8,15,2.0,186.0
BH,AO,186,1,6,13,2.5,156.0
BP,AO,186,0,8,16,1.58,165.0
AF,AO,186,1,3,21,2.1,177.0
AT,AO,186,0,3,8,1.33,177.0
AF,AO,186,0,10,20,2.17,118.0
AT,AO,186,1,7,13,1.42,177.0
BH,AO,186,1,2,7,2.5,140.0
BM,AO,186,1,2,11,4.92,186.0
AT,AO,186,0,1,18,1.33,173.0
BL,AO,186,0,3,21,2.08,186.0
BM,AO,186,1,6,0,4.0,172.0
AT,AO,186,0,6,13,1.42,186.0
AK,AO,186,0,9,17,1.83,171.0
AK,AO,186,0,6,15,2.0,173.0
AW,AO,186,1,6,8,1.42,184.0
BM,AO,186,0,11,17,4.83,177.0
BD,AO,186,0,12,15,0.92,139.0
AP,AO,186,0,7,12,3.08,185.0
BC,AO,186,0,11,14,1.33,153.0
BD,AO,186,0,5,12,0.92,186.0
BM,AO,186,0,10,6,3.92,180.0
AR,AO,180,0,12,13,2.58,155.0
AU,AO,186,1,6,18,2.5,164.0
BL,AO,186,1,12,9,2.08,151.0
BH,AO,186,1,11,14,2.5,142.0
BD,AO,186,1,6,15,1.0,161.0
AF,AO,186,0,10,9,2.17,172.0
BH,AO,186,0,7,21,2.5,138.0
AK,AO,186,0,11,16,1.92,186.0
BC,AO,186,0,8,7,1.33,156.0
AW,AO,180,1,7,19,1.42,128.0
BH,AO,186,1,12,7,2.5,144.0
BH,AO,180,0,12,7,2.5,133.0
BH,AO,186,0,10,7,2.5,185.0
AT,AO,186,1,4,8,1.33,169.0
BQ,AO,180,1,5,13,2.08,180.0
BM,AO,186,0,9,0,4.0,139.0
BD,AO,186,0,8,15,1.0,151.0
BM,AO,186,1,8,18,4.0,152.0
BL,AO,186,1,12,13,2.08,155.0
BM,AO,186,1,12,23,4.92,165.0
BL,AO,186,1,7,16,2.08,186.0
AW,AO,186,0,6,11,1.42,180.0
AT,AO,186,0,11,13,1.33,186.0
AT,AO,186,0,6,18,1.42,186.0
BD,AO,186,0,1,13,0.92,109.0
BQ,AO,186,0,11,9,2.0,160.0
BH,AO,180,0,8,10,2.5,180.0
AW,AO,186,1,12,8,1.5,186.0
AF,AO,186,1,6,8,2.17,150.0
AT,AO,186,1,9,13,1.33,151.0
BM,AO,186,1,9,0,4.0,109.0
BM,AO,186,0,5,1,3.83,181.0
BQ,AO,186,0,12,10,2.0,123.0
BM,AO,186,1,3,22,4.92,118.0
BM,AO,186,0,4,2,3.92,105.0
BC,AO,186,0,6,7,1.33,140.0
AW,AO,186,0,7,8,1.42,167.0
BM,AO,186,0,11,0,3.92,179.0
BM,AO,186,1,7,0,4.0,142.0
AK,AO,186,0,7,10,2.0,181.0
BD,AO,180,0,6,18,1.0,106.0
BP,AO,186,1,6,16,1.58,186.0
AR,AO,186,0,8,15,2.67,131.0
BM,AO,186,1,11,10,3.83,176.0
BH,AO,186,1,10,7,2.5,161.0
AU,AO,180,0,12,21,2.5,152.0
AK,AO,186,0,8,15,2.0,186.0
BM,AO,186,0,12,19,4.92,146.0
BM,AO,180,0,9,6,4.0,133.0
BH,AO,186,0,5,21,2.5,177.0
BM,AO,186,0,10,20,3.83,133.0
AF,AO,186,0,1,8,3.17,146.0
AK,AO,186,0,1,15,2.0,159.0
BM,AO,186,0,6,6,4.0,144.0
AR,AO,186,1,11,13,2.58,141.0
BH,AO,180,1,9,13,2.5,178.0
AF,AO,186,0,10,9,2.17,186.0
AK,AO,186,0,6,15,2.0,178.0
AK,AO,180,0,4,17,2.0,178.0
BM,AO,186,0,6,18,4.0,155.0
AF,AO,186,0,6,21,2.17,148.0
AT,AO,186,1,6,22,1.42,169.0
BH,AO,186,0,4,11,2.5,153.0
AW,AO,180,1,6,8,1.42,180.0
BM,AO,186,0,4,2,3.92,94.0
AP,AO,180,1,4,9,3.08,141.0
BH,AO,186,0,4,11,2.5,186.0
AF,AO,180,0,12,8,3.17,147.0
BM,AO,186,0,5,1,3.83,97.0
AR,AO,186,0,8,15,2.67,186.0
AT,AO,186,1,5,22,1.33,182.0
BM,AO,186,0,5,1,3.83,119.0
BC,AO,186,0,4,7,1.33,162.0
AF,AO,186,0,5,9,2.15,183.0
BH,AO,180,1,8,21,2.5,180.0
BP,AO,186,1,4,8,1.58,186.0
AT,AO,186,0,4,18,1.33,186.0
BP,AO,180,1,4,8,1.58,180.0
AK,AO,186,0,5,15,2.0,179.0
AR,AO,186,1,4,11,2.58,173.0
AK,AO,186,0,4,15,2.0,158.0
BM,AO,186,0,8,18,4.0,186.0
BP,AO,186,0,7,8,1.58,174.0
AP,AO,186,0,3,12,3.08,162.0
AT,AO,180,0,3,16,1.33,180.0
AP,AO,186,0,5,8,3.08,116.0
AT,AO,186,1,11,13,1.33,186.0
AP,AO,186,0,11,8,3.08,166.0
AR,AO,180,1,7,10,2.67,179.0
AW,AO,186,0,9,19,1.42,184.0
BD,AO,186,0,12,13,0.92,137.0
BH,AO,186,0,1,7,2.5,178.0
BM,AO,186,0,9,19,4.0,109.0
BH,AO,180,0,7,10,2.5,136.0
BM,AO,186,0,9,0,4.0,137.0
AT,AO,186,1,3,8,1.33,152.0
BM,AO,186,1,8,19,4.0,118.0
BP,AO,180,0,6,16,1.58,166.0
AW,AO,186,0,3,16,1.5,156.0
AF,AO,180,0,3,8,3.17,162.0
AT,AO,186,1,1,8,1.33,174.0
AT,AO,180,0,7,22,1.4,180.0
BC,AO,186,0,7,7,1.33,107.0
BM,AO,186,0,8,12,4.0,132.0
AT,AO,186,1,3,8,1.33,174.0
AT,AO,186,0,3,22,1.33,186.0
BH,AO,186,0,8,18,2.5,186.0
AF,AO,186,1,12,8,3.17,152.0
AK,AO,186,0,3,17,2.0,170.0
AW,AO,186,0,3,19,1.5,161.0
AT,AO,186,1,9,18,1.33,186.0
BM,AO,186,0,2,23,4.92,114.0
AT,AO,186,1,9,13,1.33,175.0
BH,AO,186,0,9,7,2.5,185.0
BM,AO,186,0,3,1,3.92,146.0
BM,AO,180,1,6,0,4.0,179.0
AT,AO,186,1,3,22,1.33,179.0
BM,AO,186,0,10,0,3.92,166.0
AT,AO,186,0,7,13,1.42,175.0
BM,AO,186,0,11,19,4.83,152.0
AK,AO,186,1,6,10,2.0,180.0
AT,AO,186,0,6,8,1.42,186.0
BM,AO,186,0,8,0,4.0,128.0
BG,AO,186,0,10,9,0.67,165.0
AT,AO,186,0,12,13,1.33,183.0
AW,AO,186,1,3,8,1.5,107.0
BD,AO,186,0,1,13,0.92,148.0
AT,AO,186,0,2,18,1.33,178.0
BM,AO,186,0,1,23,4.92,169.0
AW,AO,180,0,12,19,1.5,162.0
BM,AO,186,1,10,20,3.83,158.0
AT,AO,186,0,7,18,1.42,180.0
BL,AO,186,1,1,14,2.08,186.0
AK,AO,186,0,8,17,2.0,181.0
AP,AO,186,0,11,20,3.08,121.0
AW,AO,186,1,3,19,1.5,154.0
AT,AO,186,1,9,18,1.33,182.0
AW,AO,180,1,1,13,1.5,180.0
BH,AO,186,0,9,7,2.5,144.0
BG,AO,186,1,7,9,0.5,156.0
BP,AO,186,0,12,8,1.58,162.0
BL,AO,186,1,11,9,2.08,183.0
AT,AO,186,0,2,13,1.33,186.0
AT,AO,186,0,12,8,1.42,186.0
BD,AO,180,1,11,18,0.92,166.0
BM,AO,180,1,12,17,4.92,162.0
AK,AO,180,1,9,15,1.83,180.0
BG,AO,186,0,9,9,0.58,145.0
AT,AO,180,0,4,8,1.33,180.0
BM,AO,186,0,6,1,4.0,171.0
BD,AO,186,1,6,15,1.0,183.0
AT,AO,186,1,1,18,1.33,170.0
BC,AO,186,0,12,17,1.33,180.0
BM,AO,186,0,12,17,4.92,160.0
BL,AO,186,0,10,13,2.08,186.0
BM,AO,186,0,1,23,4.92,150.0
BM,AO,186,0,11,19,4.83,156.0
AW,AO,186,1,2,19,1.5,115.0
AT,AO,186,1,2,8,1.33,180.0
BM,AO,186,0,2,23,4.92,180.0
BM,AO,186,1,6,18,4.0,185.0
BM,AO,186,0,11,23,4.83,186.0
BD,AO,186,0,6,15,1.0,186.0
BD,AO,186,0,8,7,1.0,119.0
AU,AO,180,0,6,20,2.5,150.0
BH,AO,186,0,9,7,2.5,136.0
BH,AO,186,0,6,10,2.5,186.0
AT,AO,186,0,10,8,1.42,186.0
BL,AO,180,1,11,17,2.08,178.0
AT,AO,186,1,5,13,1.33,186.0
AK,AO,186,1,12,21,1.75,186.0
AR,AO,186,1,7,10,2.67,164.0
BM,AO,180,0,7,12,4.0,108.0
AK,AO,186,0,7,15,2.0,170.0
AP,AO,186,0,10,20,3.08,98.0
BM,AO,186,1,10,0,3.92,143.0
AW,AO,186,1,2,11,1.5,186.0
AW,AO,186,0,6,19,1.42,180.0
AW,AO,180,1,9,19,1.42,115.0
BL,AO,186,1,10,13,2.08,186.0
AK,AO,186,0,5,15,2.0,186.0
BG,AO,186,0,6,9,0.5,179.0
AF,AO,186,0,10,20,2.17,154.0
AK,AO,186,0,10,21,1.75,186.0
BM,AO,186,0,12,23,4.92,174.0
BC,AO,186,0,5,7,1.33,185.0
BH,AO,186,0,11,7,2.5,143.0
AW,AO,186,0,3,8,1.5,186.0
BM,AO,180,1,7,1,4.0,149.0
AT,AO,186,1,4,8,1.33,186.0
AW,AO,186,1,8,8,1.42,186.0
AT,AO,186,0,5,18,1.33,186.0
BM,AO,186,0,5,12,3.83,186.0
BG,AO,186,0,5,9,0.58,140.0
BM,AO,180,1,1,1,4.92,144.0
BM,AO,180,1,5,0,3.83,141.0
AT,AO,186,0,4,13,1.33,186.0
AT,AO,186,0,4,22,1.33,186.0
BM,AO,180,0,1,6,4.92,179.0
AF,AO,186,0,4,9,2.17,155.0
BM,AO,186,0,4,12,3.92,151.0
BM,AO,186,0,1,0,4.92,119.0
AT,AO,186,0,4,13,1.33,178.0
BM,AO,180,0,5,20,3.83,146.0
BD,AO,186,1,6,23,0.98,107.0
BD,AO,186,1,4,18,0.92,186.0
BD,AO,186,0,5,21,0.92,99.0
BM,AO,180,1,5,1,3.83,159.0
AU,AO,186,0,4,14,2.5,158.0
AW,AO,180,0,4,8,1.5,180.0
BM,AO,186,1,5,12,3.83,172.0
AL,AO,180,1,4,16,1.75,95.0
AT,AO,186,0,4,22,1.33,184.0
AT,AO,186,1,4,8,1.33,186.0
AW,AO,186,1,1,8,1.5,114.0
BM,AO,180,0,7,1,4.0,141.0
AW,AO,186,1,7,8,1.42,186.0
AP,AO,186,0,10,8,3.08,145.0
AK,AO,180,0,11,16,1.92,180.0
BM,AO,186,1,8,20,3.98,122.0
AT,AO,186,1,12,22,1.33,183.0
AK,AO,186,1,10,10,1.92,164.0
BM,AO,186,0,12,23,4.92,169.0
BC,AO,186,1,5,12,1.33,181.0
BM,AO,186,0,5,20,3.83,183.0
BM,AO,180,1,3,23,4.92,115.0
BM,AO,180,0,11,17,4.83,157.0
BM,AO,186,1,2,11,4.92,136.0
AP,AO,180,0,5,12,3.08,98.0
AT,AO,186,0,5,18,1.33,186.0
AW,AO,186,1,3,8,1.5,150.0
AU,AO,186,1,2,19,2.5,162.0
AW,AO,186,0,12,22,1.5,182.0
BM,AO,180,0,12,19,4.92,164.0
AT,AO,186,1,3,8,1.33,186.0
AU,AO,186,0,3,12,2.5,186.0
AW,AO,186,0,9,8,1.42,178.0
AT,AO,186,0,1,13,1.33,159.0
BM,AO,180,1,9,18,4.0,128.0
BM,AO,186,0,3,6,3.92,186.0
BM,AO,186,0,6,6,4.0,151.0
BM,AO,186,0,10,10,3.83,136.0
BP,AO,186,0,6,12,1.58,179.0
BP,AO,186,1,6,12,1.58,173.0
BH,AO,186,1,9,7,2.5,186.0
AW,AO,186,0,12,8,1.5,186.0
BD,AO,186,0,7,15,1.0,160.0
BM,AO,186,0,8,12,4.0,124.0
AK,AO,186,1,10,21,1.75,186.0
BP,AO,186,1,5,12,1.5,164.0
AT,AO,180,0,3,22,1.33,173.0
AF,AO,186,1,3,21,2.1,129.0
BM,AO,186,0,2,19,4.92,108.0
AP,AO,186,1,10,20,3.08,186.0
BL,AO,186,1,2,14,2.08,186.0
AF,AO,186,0,9,21,2.17,186.0
AT,AO,186,0,5,13,1.33,186.0
BM,AO,186,1,3,23,4.92,145.0
BD,AO,186,0,7,15,1.0,130.0
BM,AO,186,0,2,0,4.92,110.0
AK,AO,186,1,9,10,1.83,178.0
